date,year,month,day,hour,value,aqi
10/27/2017,2017,10,27,6,203,253
10/27/2017,2017,10,27,7,208,258
10/27/2017,2017,10,27,8,212,262
10/27/2017,2017,10,27,9,201,251
10/27/2017,2017,10,27,10,170,220
10/27/2017,2017,10,27,11,147,198
10/27/2017,2017,10,27,12,142,196
10/27/2017,2017,10,27,13,142,196
10/27/2017,2017,10,27,14,152,202
10/27/2017,2017,10,27,15,170,220
10/27/2017,2017,10,27,16,166,216
10/27/2017,2017,10,27,17,165,215
10/27/2017,2017,10,27,18,150,200
10/27/2017,2017,10,27,19,142,196
10/27/2017,2017,10,27,20,150,200
10/27/2017,2017,10,27,21,156,206
10/27/2017,2017,10,27,22,150,200
10/27/2017,2017,10,27,23,149,199
10/28/2017,2017,10,28,0,140,195
10/28/2017,2017,10,28,1,135,192
10/28/2017,2017,10,28,2,122,185
10/28/2017,2017,10,28,3,156,206
10/28/2017,2017,10,28,4,148,199
10/28/2017,2017,10,28,5,142,196
10/28/2017,2017,10,28,6,137,193
10/28/2017,2017,10,28,7,37,105
10/28/2017,2017,10,28,8,14,55
10/28/2017,2017,10,28,9,10,42
10/28/2017,2017,10,28,10,6,25
10/28/2017,2017,10,28,11,8,33
10/28/2017,2017,10,28,12,11,46
10/28/2017,2017,10,28,13,9,38
10/28/2017,2017,10,28,14,6,25
10/28/2017,2017,10,28,15,9,38
10/28/2017,2017,10,28,16,5,21
10/28/2017,2017,10,28,17,1,4
10/28/2017,2017,10,28,18,2,8
10/28/2017,2017,10,28,19,2,8
10/28/2017,2017,10,28,20,6,25
10/28/2017,2017,10,28,21,6,25
10/28/2017,2017,10,28,22,4,17
10/28/2017,2017,10,28,23,-999,-999
10/29/2017,2017,10,29,0,-999,-999
10/29/2017,2017,10,29,1,3,13
10/29/2017,2017,10,29,2,2,8
10/29/2017,2017,10,29,3,-999,-999
10/29/2017,2017,10,29,4,2,8
10/29/2017,2017,10,29,5,2,8
10/29/2017,2017,10,29,6,6,25
10/29/2017,2017,10,29,7,4,17
10/29/2017,2017,10,29,8,3,13
10/29/2017,2017,10,29,9,5,21
10/29/2017,2017,10,29,10,5,21
10/29/2017,2017,10,29,11,6,25
10/29/2017,2017,10,29,12,7,29
10/29/2017,2017,10,29,13,4,17
10/29/2017,2017,10,29,14,5,21
10/29/2017,2017,10,29,15,6,25
10/29/2017,2017,10,29,16,6,25
10/29/2017,2017,10,29,17,5,21
10/29/2017,2017,10,29,18,5,21
10/29/2017,2017,10,29,19,5,21
10/29/2017,2017,10,29,20,6,25
10/29/2017,2017,10,29,21,14,55
10/29/2017,2017,10,29,22,14,55
10/29/2017,2017,10,29,23,8,33
10/30/2017,2017,10,30,0,4,17
10/30/2017,2017,10,30,1,3,13
10/30/2017,2017,10,30,2,5,21
10/30/2017,2017,10,30,3,8,33
10/30/2017,2017,10,30,4,6,25
10/30/2017,2017,10,30,5,7,29
10/30/2017,2017,10,30,6,7,29
10/30/2017,2017,10,30,7,9,38
10/30/2017,2017,10,30,8,15,57
10/30/2017,2017,10,30,9,16,59
10/30/2017,2017,10,30,10,14,55
10/30/2017,2017,10,30,11,17,61
10/30/2017,2017,10,30,12,17,61
10/30/2017,2017,10,30,13,15,57
10/30/2017,2017,10,30,14,11,46
10/30/2017,2017,10,30,15,14,55
10/30/2017,2017,10,30,16,12,50
10/30/2017,2017,10,30,17,10,42
10/30/2017,2017,10,30,18,12,50
10/30/2017,2017,10,30,19,11,46
10/30/2017,2017,10,30,20,23,74
10/30/2017,2017,10,30,21,28,84
10/30/2017,2017,10,30,22,26,80
10/30/2017,2017,10,30,23,32,93
10/31/2017,2017,10,31,0,30,89
10/31/2017,2017,10,31,1,34,97
10/31/2017,2017,10,31,2,48,132
10/31/2017,2017,10,31,3,44,122
10/31/2017,2017,10,31,4,47,129
10/31/2017,2017,10,31,5,47,129
10/31/2017,2017,10,31,6,43,119
10/31/2017,2017,10,31,7,33,95
10/31/2017,2017,10,31,8,42,117
10/31/2017,2017,10,31,9,27,82
10/31/2017,2017,10,31,10,33,95
10/31/2017,2017,10,31,11,33,95
10/31/2017,2017,10,31,12,39,110
10/31/2017,2017,10,31,13,52,142
10/31/2017,2017,10,31,14,56,151
10/31/2017,2017,10,31,15,66,156
10/31/2017,2017,10,31,16,70,158
10/31/2017,2017,10,31,17,84,166
10/31/2017,2017,10,31,18,88,168
10/31/2017,2017,10,31,19,101,174
10/31/2017,2017,10,31,20,105,177
10/31/2017,2017,10,31,21,117,183
10/31/2017,2017,10,31,22,122,185
10/31/2017,2017,10,31,23,128,188
11/1/2017,2017,11,1,0,128,188
11/1/2017,2017,11,1,1,131,190
11/1/2017,2017,11,1,2,132,190
11/1/2017,2017,11,1,3,91,169
11/1/2017,2017,11,1,4,97,172
11/1/2017,2017,11,1,5,88,168
11/1/2017,2017,11,1,6,79,163
11/1/2017,2017,11,1,7,82,165
11/1/2017,2017,11,1,8,73,160
11/1/2017,2017,11,1,9,68,157
11/1/2017,2017,11,1,10,57,152
11/1/2017,2017,11,1,11,50,137
11/1/2017,2017,11,1,12,48,132
11/1/2017,2017,11,1,13,42,117
11/1/2017,2017,11,1,14,51,139
11/1/2017,2017,11,1,15,37,105
11/1/2017,2017,11,1,16,34,97
11/1/2017,2017,11,1,17,25,78
11/1/2017,2017,11,1,18,18,63
11/1/2017,2017,11,1,19,33,95
11/1/2017,2017,11,1,20,43,119
11/1/2017,2017,11,1,21,67,157
11/1/2017,2017,11,1,22,63,155
11/1/2017,2017,11,1,23,63,155
11/2/2017,2017,11,2,0,66,156
11/2/2017,2017,11,2,1,67,157
11/2/2017,2017,11,2,2,67,157
11/2/2017,2017,11,2,3,-999,-999
11/2/2017,2017,11,2,4,-999,-999
11/2/2017,2017,11,2,5,-999,-999
11/2/2017,2017,11,2,6,-999,-999
11/2/2017,2017,11,2,7,-999,-999
11/2/2017,2017,11,2,8,72,160
11/2/2017,2017,11,2,9,82,165
11/2/2017,2017,11,2,10,93,170
11/2/2017,2017,11,2,11,111,180
11/2/2017,2017,11,2,12,109,179
11/2/2017,2017,11,2,13,101,174
11/2/2017,2017,11,2,14,67,157
11/2/2017,2017,11,2,15,15,57
11/2/2017,2017,11,2,16,-999,-999
11/2/2017,2017,11,2,17,-999,-999
11/2/2017,2017,11,2,18,-999,-999
11/2/2017,2017,11,2,19,-999,-999
11/2/2017,2017,11,2,20,7,29
11/2/2017,2017,11,2,21,5,21
11/2/2017,2017,11,2,22,7,29
11/2/2017,2017,11,2,23,48,132
11/3/2017,2017,11,3,0,19,66
11/3/2017,2017,11,3,1,6,25
11/3/2017,2017,11,3,2,6,25
11/3/2017,2017,11,3,3,7,29
11/3/2017,2017,11,3,4,5,21
11/3/2017,2017,11,3,5,4,17
11/3/2017,2017,11,3,6,7,29
11/3/2017,2017,11,3,7,6,25
11/3/2017,2017,11,3,8,7,29
11/3/2017,2017,11,3,9,7,29
11/3/2017,2017,11,3,10,11,46
11/3/2017,2017,11,3,11,7,29
11/3/2017,2017,11,3,12,9,38
11/3/2017,2017,11,3,13,6,25
11/3/2017,2017,11,3,14,6,25
11/3/2017,2017,11,3,15,6,25
11/3/2017,2017,11,3,16,5,21
11/3/2017,2017,11,3,17,4,17
11/3/2017,2017,11,3,18,7,29
11/3/2017,2017,11,3,19,14,55
11/3/2017,2017,11,3,20,9,38
11/3/2017,2017,11,3,21,6,25
11/3/2017,2017,11,3,22,9,38
11/3/2017,2017,11,3,23,8,33
11/4/2017,2017,11,4,0,15,57
11/4/2017,2017,11,4,1,24,76
11/4/2017,2017,11,4,2,21,70
11/4/2017,2017,11,4,3,19,66
11/4/2017,2017,11,4,4,20,68
11/4/2017,2017,11,4,5,22,72
11/4/2017,2017,11,4,6,23,74
11/4/2017,2017,11,4,7,27,82
11/4/2017,2017,11,4,8,23,74
11/4/2017,2017,11,4,9,18,63
11/4/2017,2017,11,4,10,13,53
11/4/2017,2017,11,4,11,19,66
11/4/2017,2017,11,4,12,31,91
11/4/2017,2017,11,4,13,37,105
11/4/2017,2017,11,4,14,41,115
11/4/2017,2017,11,4,15,43,119
11/4/2017,2017,11,4,16,36,102
11/4/2017,2017,11,4,17,40,112
11/4/2017,2017,11,4,18,46,127
11/4/2017,2017,11,4,19,50,137
11/4/2017,2017,11,4,20,60,153
11/4/2017,2017,11,4,21,66,156
11/4/2017,2017,11,4,22,76,162
11/4/2017,2017,11,4,23,82,165
11/5/2017,2017,11,5,0,86,167
11/5/2017,2017,11,5,1,79,163
11/5/2017,2017,11,5,2,80,164
11/5/2017,2017,11,5,3,84,166
11/5/2017,2017,11,5,4,78,163
11/5/2017,2017,11,5,5,64,155
11/5/2017,2017,11,5,6,61,154
11/5/2017,2017,11,5,7,66,156
11/5/2017,2017,11,5,8,63,155
11/5/2017,2017,11,5,9,66,156
11/5/2017,2017,11,5,10,70,158
11/5/2017,2017,11,5,11,88,168
11/5/2017,2017,11,5,12,101,174
11/5/2017,2017,11,5,13,104,176
11/5/2017,2017,11,5,14,111,180
11/5/2017,2017,11,5,15,112,180
11/5/2017,2017,11,5,16,96,172
11/5/2017,2017,11,5,17,93,170
11/5/2017,2017,11,5,18,100,174
11/5/2017,2017,11,5,19,111,180
11/5/2017,2017,11,5,20,123,186
11/5/2017,2017,11,5,21,123,186
11/5/2017,2017,11,5,22,126,187
11/5/2017,2017,11,5,23,127,188
11/6/2017,2017,11,6,0,127,188
11/6/2017,2017,11,6,1,124,186
11/6/2017,2017,11,6,2,126,187
11/6/2017,2017,11,6,3,136,193
11/6/2017,2017,11,6,4,139,194
11/6/2017,2017,11,6,5,140,195
11/6/2017,2017,11,6,6,135,192
11/6/2017,2017,11,6,7,128,188
11/6/2017,2017,11,6,8,131,190
11/6/2017,2017,11,6,9,125,187
11/6/2017,2017,11,6,10,123,186
11/6/2017,2017,11,6,11,123,186
11/6/2017,2017,11,6,12,123,186
11/6/2017,2017,11,6,13,123,186
11/6/2017,2017,11,6,14,127,188
11/6/2017,2017,11,6,15,130,189
11/6/2017,2017,11,6,16,-999,-999
11/6/2017,2017,11,6,17,-999,-999
11/6/2017,2017,11,6,18,149,199
11/6/2017,2017,11,6,19,158,208
11/6/2017,2017,11,6,20,165,215
11/6/2017,2017,11,6,21,155,205
11/6/2017,2017,11,6,22,159,209
11/6/2017,2017,11,6,23,168,218
11/7/2017,2017,11,7,0,167,217
11/7/2017,2017,11,7,1,174,224
11/7/2017,2017,11,7,2,178,228
11/7/2017,2017,11,7,3,174,224
11/7/2017,2017,11,7,4,171,221
11/7/2017,2017,11,7,5,171,221
11/7/2017,2017,11,7,6,163,213
11/7/2017,2017,11,7,7,155,205
11/7/2017,2017,11,7,8,163,213
11/7/2017,2017,11,7,9,172,222
11/7/2017,2017,11,7,10,138,194
11/7/2017,2017,11,7,11,50,137
11/7/2017,2017,11,7,12,23,74
11/7/2017,2017,11,7,13,27,82
11/7/2017,2017,11,7,14,24,76
11/7/2017,2017,11,7,15,19,66
11/7/2017,2017,11,7,16,12,50
11/7/2017,2017,11,7,17,9,38
11/7/2017,2017,11,7,18,6,25
11/7/2017,2017,11,7,19,11,46
11/7/2017,2017,11,7,20,11,46
11/7/2017,2017,11,7,21,14,55
11/7/2017,2017,11,7,22,11,46
11/7/2017,2017,11,7,23,12,50
11/8/2017,2017,11,8,0,8,33
11/8/2017,2017,11,8,1,7,29
11/8/2017,2017,11,8,2,6,25
11/8/2017,2017,11,8,3,6,25
11/8/2017,2017,11,8,4,8,33
11/8/2017,2017,11,8,5,9,38
11/8/2017,2017,11,8,6,9,38
11/8/2017,2017,11,8,7,8,33
11/8/2017,2017,11,8,8,14,55
11/8/2017,2017,11,8,9,9,38
11/8/2017,2017,11,8,10,17,61
11/8/2017,2017,11,8,11,15,57
11/8/2017,2017,11,8,12,18,63
11/8/2017,2017,11,8,13,25,78
11/8/2017,2017,11,8,14,24,76
11/8/2017,2017,11,8,15,22,72
11/8/2017,2017,11,8,16,27,82
11/8/2017,2017,11,8,17,30,89
11/8/2017,2017,11,8,18,27,82
11/8/2017,2017,11,8,19,32,93
11/8/2017,2017,11,8,20,34,97
11/8/2017,2017,11,8,21,40,112
11/8/2017,2017,11,8,22,43,119
11/8/2017,2017,11,8,23,42,117
11/9/2017,2017,11,9,0,43,119
11/9/2017,2017,11,9,1,44,122
11/9/2017,2017,11,9,2,46,127
11/9/2017,2017,11,9,3,53,144
11/9/2017,2017,11,9,4,53,144
11/9/2017,2017,11,9,5,49,134
11/9/2017,2017,11,9,6,44,122
11/9/2017,2017,11,9,7,37,105
11/9/2017,2017,11,9,8,39,110
11/9/2017,2017,11,9,9,39,110
11/9/2017,2017,11,9,10,37,105
11/9/2017,2017,11,9,11,38,107
11/9/2017,2017,11,9,12,37,105
11/9/2017,2017,11,9,13,44,122
11/9/2017,2017,11,9,14,49,134
11/9/2017,2017,11,9,15,55,149
11/9/2017,2017,11,9,16,61,154
11/9/2017,2017,11,9,17,62,154
11/9/2017,2017,11,9,18,67,157
11/9/2017,2017,11,9,19,74,161
11/9/2017,2017,11,9,20,78,163
11/9/2017,2017,11,9,21,80,164
11/9/2017,2017,11,9,22,89,168
11/9/2017,2017,11,9,23,79,163
11/10/2017,2017,11,10,0,75,161
11/10/2017,2017,11,10,1,46,127
11/10/2017,2017,11,10,2,9,38
11/10/2017,2017,11,10,3,5,21
11/10/2017,2017,11,10,4,5,21
11/10/2017,2017,11,10,5,7,29
11/10/2017,2017,11,10,6,6,25
11/10/2017,2017,11,10,7,5,21
11/10/2017,2017,11,10,8,5,21
11/10/2017,2017,11,10,9,5,21
11/10/2017,2017,11,10,10,6,25
11/10/2017,2017,11,10,11,4,17
11/10/2017,2017,11,10,12,3,13
11/10/2017,2017,11,10,13,4,17
11/10/2017,2017,11,10,14,4,17
11/10/2017,2017,11,10,15,8,33
11/10/2017,2017,11,10,16,7,29
11/10/2017,2017,11,10,17,4,17
11/10/2017,2017,11,10,18,3,13
11/10/2017,2017,11,10,19,6,25
11/10/2017,2017,11,10,20,6,25
11/10/2017,2017,11,10,21,5,21
11/10/2017,2017,11,10,22,5,21
11/10/2017,2017,11,10,23,8,33
11/11/2017,2017,11,11,0,7,29
11/11/2017,2017,11,11,1,8,33
11/11/2017,2017,11,11,2,9,38
11/11/2017,2017,11,11,3,7,29
11/11/2017,2017,11,11,4,6,25
11/11/2017,2017,11,11,5,6,25
11/11/2017,2017,11,11,6,6,25
11/11/2017,2017,11,11,7,5,21
11/11/2017,2017,11,11,8,4,17
11/11/2017,2017,11,11,9,7,29
11/11/2017,2017,11,11,10,8,33
11/11/2017,2017,11,11,11,7,29
11/11/2017,2017,11,11,12,9,38
11/11/2017,2017,11,11,13,14,55
11/11/2017,2017,11,11,14,17,61
11/11/2017,2017,11,11,15,24,76
11/11/2017,2017,11,11,16,25,78
11/11/2017,2017,11,11,17,26,80
11/11/2017,2017,11,11,18,20,68
11/11/2017,2017,11,11,19,22,72
11/11/2017,2017,11,11,20,26,80
11/11/2017,2017,11,11,21,26,80
11/11/2017,2017,11,11,22,35,99
11/11/2017,2017,11,11,23,39,110
11/12/2017,2017,11,12,0,48,132
11/12/2017,2017,11,12,1,46,127
11/12/2017,2017,11,12,2,65,156
11/12/2017,2017,11,12,3,60,153
11/12/2017,2017,11,12,4,60,153
11/12/2017,2017,11,12,5,61,154
11/12/2017,2017,11,12,6,55,149
11/12/2017,2017,11,12,7,54,147
11/12/2017,2017,11,12,8,53,144
11/12/2017,2017,11,12,9,47,129
11/12/2017,2017,11,12,10,33,95
11/12/2017,2017,11,12,11,39,110
11/12/2017,2017,11,12,12,41,115
11/12/2017,2017,11,12,13,39,110
11/12/2017,2017,11,12,14,54,147
11/12/2017,2017,11,12,15,54,147
11/12/2017,2017,11,12,16,62,154
11/12/2017,2017,11,12,17,62,154
11/12/2017,2017,11,12,18,70,158
11/12/2017,2017,11,12,19,65,156
11/12/2017,2017,11,12,20,70,158
11/12/2017,2017,11,12,21,95,171
11/12/2017,2017,11,12,22,92,170
11/12/2017,2017,11,12,23,79,163
11/13/2017,2017,11,13,0,85,166
11/13/2017,2017,11,13,1,85,166
11/13/2017,2017,11,13,2,83,165
11/13/2017,2017,11,13,3,72,160
11/13/2017,2017,11,13,4,69,158
11/13/2017,2017,11,13,5,73,160
11/13/2017,2017,11,13,6,64,155
11/13/2017,2017,11,13,7,18,63
11/13/2017,2017,11,13,8,18,63
11/13/2017,2017,11,13,9,21,70
11/13/2017,2017,11,13,10,11,46
11/13/2017,2017,11,13,11,7,29
11/13/2017,2017,11,13,12,7,29
11/13/2017,2017,11,13,13,8,33
11/13/2017,2017,11,13,14,6,25
11/13/2017,2017,11,13,15,7,29
11/13/2017,2017,11,13,16,8,33
11/13/2017,2017,11,13,17,7,29
11/13/2017,2017,11,13,18,10,42
11/13/2017,2017,11,13,19,9,38
11/13/2017,2017,11,13,20,9,38
11/13/2017,2017,11,13,21,8,33
11/13/2017,2017,11,13,22,7,29
11/13/2017,2017,11,13,23,8,33
11/14/2017,2017,11,14,0,7,29
11/14/2017,2017,11,14,1,6,25
11/14/2017,2017,11,14,2,6,25
11/14/2017,2017,11,14,3,5,21
11/14/2017,2017,11,14,4,6,25
11/14/2017,2017,11,14,5,5,21
11/14/2017,2017,11,14,6,6,25
11/14/2017,2017,11,14,7,6,25
11/14/2017,2017,11,14,8,10,42
11/14/2017,2017,11,14,9,-999,-999
11/14/2017,2017,11,14,10,-999,-999
11/14/2017,2017,11,14,11,-999,-999
11/14/2017,2017,11,14,12,-999,-999
11/14/2017,2017,11,14,13,-999,-999
11/14/2017,2017,11,14,14,-999,-999
11/14/2017,2017,11,14,15,-999,-999
11/14/2017,2017,11,14,16,-999,-999
11/14/2017,2017,11,14,17,-999,-999
11/14/2017,2017,11,14,18,-999,-999
11/14/2017,2017,11,14,19,-999,-999
11/14/2017,2017,11,14,20,-999,-999
11/14/2017,2017,11,14,21,-999,-999
11/14/2017,2017,11,14,22,-999,-999
11/14/2017,2017,11,14,23,-999,-999
11/15/2017,2017,11,15,0,-999,-999
11/15/2017,2017,11,15,1,-999,-999
11/15/2017,2017,11,15,2,35,99
11/15/2017,2017,11,15,3,-999,-999
11/15/2017,2017,11,15,4,30,89
11/15/2017,2017,11,15,5,18,63
11/15/2017,2017,11,15,6,19,66
11/15/2017,2017,11,15,7,18,63
11/15/2017,2017,11,15,8,17,61
11/15/2017,2017,11,15,9,7,29
11/15/2017,2017,11,15,10,16,59
11/15/2017,2017,11,15,11,4,17
11/15/2017,2017,11,15,12,-999,-999
11/15/2017,2017,11,15,13,8,33
11/15/2017,2017,11,15,14,10,42
11/15/2017,2017,11,15,15,14,55
11/15/2017,2017,11,15,16,10,42
11/15/2017,2017,11,15,17,12,50
11/15/2017,2017,11,15,18,12,50
11/15/2017,2017,11,15,19,14,55
11/15/2017,2017,11,15,20,17,61
11/15/2017,2017,11,15,21,29,87
11/15/2017,2017,11,15,22,27,82
11/15/2017,2017,11,15,23,32,93
11/16/2017,2017,11,16,0,30,89
11/16/2017,2017,11,16,1,39,110
11/16/2017,2017,11,16,2,49,134
11/16/2017,2017,11,16,3,50,137
11/16/2017,2017,11,16,4,58,152
11/16/2017,2017,11,16,5,72,160
11/16/2017,2017,11,16,6,81,164
11/16/2017,2017,11,16,7,78,163
11/16/2017,2017,11,16,8,77,162
11/16/2017,2017,11,16,9,71,159
11/16/2017,2017,11,16,10,79,163
11/16/2017,2017,11,16,11,74,161
11/16/2017,2017,11,16,12,71,159
11/16/2017,2017,11,16,13,70,158
11/16/2017,2017,11,16,14,59,153
11/16/2017,2017,11,16,15,50,137
11/16/2017,2017,11,16,16,42,117
11/16/2017,2017,11,16,17,50,137
11/16/2017,2017,11,16,18,54,147
11/16/2017,2017,11,16,19,58,152
11/16/2017,2017,11,16,20,71,159
11/16/2017,2017,11,16,21,85,166
11/16/2017,2017,11,16,22,90,169
11/16/2017,2017,11,16,23,84,166
11/17/2017,2017,11,17,0,80,164
11/17/2017,2017,11,17,1,80,164
11/17/2017,2017,11,17,2,72,160
11/17/2017,2017,11,17,3,71,159
11/17/2017,2017,11,17,4,67,157
11/17/2017,2017,11,17,5,57,152
11/17/2017,2017,11,17,6,46,127
11/17/2017,2017,11,17,7,28,84
11/17/2017,2017,11,17,8,13,53
11/17/2017,2017,11,17,9,10,42
11/17/2017,2017,11,17,10,12,50
11/17/2017,2017,11,17,11,11,46
11/17/2017,2017,11,17,12,9,38
11/17/2017,2017,11,17,13,9,38
11/17/2017,2017,11,17,14,7,29
11/17/2017,2017,11,17,15,4,17
11/17/2017,2017,11,17,16,6,25
11/17/2017,2017,11,17,17,6,25
11/17/2017,2017,11,17,18,10,42
11/17/2017,2017,11,17,19,11,46
11/17/2017,2017,11,17,20,9,38
11/17/2017,2017,11,17,21,8,33
11/17/2017,2017,11,17,22,11,46
11/17/2017,2017,11,17,23,9,38
11/18/2017,2017,11,18,0,6,25
11/18/2017,2017,11,18,1,8,33
11/18/2017,2017,11,18,2,6,25
11/18/2017,2017,11,18,3,7,29
11/18/2017,2017,11,18,4,6,25
11/18/2017,2017,11,18,5,6,25
11/18/2017,2017,11,18,6,9,38
11/18/2017,2017,11,18,7,7,29
11/18/2017,2017,11,18,8,11,46
11/18/2017,2017,11,18,9,9,38
11/18/2017,2017,11,18,10,6,25
11/18/2017,2017,11,18,11,7,29
11/18/2017,2017,11,18,12,13,53
11/18/2017,2017,11,18,13,20,68
11/18/2017,2017,11,18,14,36,102
11/18/2017,2017,11,18,15,52,142
11/18/2017,2017,11,18,16,78,163
11/18/2017,2017,11,18,17,102,175
11/18/2017,2017,11,18,18,87,167
11/18/2017,2017,11,18,19,64,155
11/18/2017,2017,11,18,20,73,160
11/18/2017,2017,11,18,21,71,159
11/18/2017,2017,11,18,22,74,161
11/18/2017,2017,11,18,23,83,165
11/19/2017,2017,11,19,0,93,170
11/19/2017,2017,11,19,1,98,173
11/19/2017,2017,11,19,2,97,172
11/19/2017,2017,11,19,3,103,176
11/19/2017,2017,11,19,4,104,176
11/19/2017,2017,11,19,5,105,177
11/19/2017,2017,11,19,6,98,173
11/19/2017,2017,11,19,7,78,163
11/19/2017,2017,11,19,8,71,159
11/19/2017,2017,11,19,9,69,158
11/19/2017,2017,11,19,10,72,160
11/19/2017,2017,11,19,11,76,162
11/19/2017,2017,11,19,12,85,166
11/19/2017,2017,11,19,13,87,167
11/19/2017,2017,11,19,14,86,167
11/19/2017,2017,11,19,15,85,166
11/19/2017,2017,11,19,16,88,168
11/19/2017,2017,11,19,17,100,174
11/19/2017,2017,11,19,18,106,177
11/19/2017,2017,11,19,19,117,183
11/19/2017,2017,11,19,20,124,186
11/19/2017,2017,11,19,21,127,188
11/19/2017,2017,11,19,22,130,189
11/19/2017,2017,11,19,23,134,192
11/20/2017,2017,11,20,0,137,193
11/20/2017,2017,11,20,1,144,197
11/20/2017,2017,11,20,2,146,198
11/20/2017,2017,11,20,3,132,190
11/20/2017,2017,11,20,4,129,189
11/20/2017,2017,11,20,5,121,185
11/20/2017,2017,11,20,6,109,179
11/20/2017,2017,11,20,7,114,181
11/20/2017,2017,11,20,8,111,180
11/20/2017,2017,11,20,9,99,173
11/20/2017,2017,11,20,10,107,178
11/20/2017,2017,11,20,11,99,173
11/20/2017,2017,11,20,12,86,167
11/20/2017,2017,11,20,13,78,163
11/20/2017,2017,11,20,14,64,155
11/20/2017,2017,11,20,15,74,161
11/20/2017,2017,11,20,16,62,154
11/20/2017,2017,11,20,17,64,155
11/20/2017,2017,11,20,18,123,186
11/20/2017,2017,11,20,19,141,195
11/20/2017,2017,11,20,20,127,188
11/20/2017,2017,11,20,21,127,188
11/20/2017,2017,11,20,22,125,187
11/20/2017,2017,11,20,23,124,186
11/21/2017,2017,11,21,0,130,189
11/21/2017,2017,11,21,1,142,196
11/21/2017,2017,11,21,2,154,204
11/21/2017,2017,11,21,3,159,209
11/21/2017,2017,11,21,4,158,208
11/21/2017,2017,11,21,5,157,207
11/21/2017,2017,11,21,6,156,206
11/21/2017,2017,11,21,7,152,202
11/21/2017,2017,11,21,8,149,199
11/21/2017,2017,11,21,9,156,206
11/21/2017,2017,11,21,10,169,219
11/21/2017,2017,11,21,11,172,222
11/21/2017,2017,11,21,12,172,222
11/21/2017,2017,11,21,13,172,222
11/21/2017,2017,11,21,14,188,238
11/21/2017,2017,11,21,15,190,240
11/21/2017,2017,11,21,16,199,249
11/21/2017,2017,11,21,17,196,246
11/21/2017,2017,11,21,18,189,239
11/21/2017,2017,11,21,19,129,189
11/21/2017,2017,11,21,20,12,50
11/21/2017,2017,11,21,21,10,42
11/21/2017,2017,11,21,22,-999,-999
11/21/2017,2017,11,21,23,15,57
11/22/2017,2017,11,22,0,15,57
11/22/2017,2017,11,22,1,10,42
11/22/2017,2017,11,22,2,9,38
11/22/2017,2017,11,22,3,7,29
11/22/2017,2017,11,22,4,8,33
11/22/2017,2017,11,22,5,13,53
11/22/2017,2017,11,22,6,12,50
11/22/2017,2017,11,22,7,13,53
11/22/2017,2017,11,22,8,11,46
11/22/2017,2017,11,22,9,14,55
11/22/2017,2017,11,22,10,8,33
11/22/2017,2017,11,22,11,6,25
11/22/2017,2017,11,22,12,5,21
11/22/2017,2017,11,22,13,8,33
11/22/2017,2017,11,22,14,9,38
11/22/2017,2017,11,22,15,8,33
11/22/2017,2017,11,22,16,6,25
11/22/2017,2017,11,22,17,6,25
11/22/2017,2017,11,22,18,6,25
11/22/2017,2017,11,22,19,7,29
11/22/2017,2017,11,22,20,7,29
11/22/2017,2017,11,22,21,6,25
11/22/2017,2017,11,22,22,6,25
11/22/2017,2017,11,22,23,7,29
11/23/2017,2017,11,23,0,5,21
11/23/2017,2017,11,23,1,6,25
11/23/2017,2017,11,23,2,7,29
11/23/2017,2017,11,23,3,5,21
11/23/2017,2017,11,23,4,-999,-999
11/23/2017,2017,11,23,5,-999,-999
11/23/2017,2017,11,23,6,5,21
11/23/2017,2017,11,23,7,6,25
11/23/2017,2017,11,23,8,6,25
11/23/2017,2017,11,23,9,7,29
11/23/2017,2017,11,23,10,9,38
11/23/2017,2017,11,23,11,7,29
11/23/2017,2017,11,23,12,9,38
11/23/2017,2017,11,23,13,8,33
11/23/2017,2017,11,23,14,9,38
11/23/2017,2017,11,23,15,13,53
11/23/2017,2017,11,23,16,11,46
11/23/2017,2017,11,23,17,11,46
11/23/2017,2017,11,23,18,8,33
11/23/2017,2017,11,23,19,8,33
11/23/2017,2017,11,23,20,8,33
11/23/2017,2017,11,23,21,10,42
11/23/2017,2017,11,23,22,8,33
11/23/2017,2017,11,23,23,7,29
11/24/2017,2017,11,24,0,7,29
11/24/2017,2017,11,24,1,7,29
11/24/2017,2017,11,24,2,6,25
11/24/2017,2017,11,24,3,5,21
11/24/2017,2017,11,24,4,9,38
11/24/2017,2017,11,24,5,7,29
11/24/2017,2017,11,24,6,5,21
11/24/2017,2017,11,24,7,8,33
11/24/2017,2017,11,24,8,8,33
11/24/2017,2017,11,24,9,10,42
11/24/2017,2017,11,24,10,12,50
11/24/2017,2017,11,24,11,13,53
11/24/2017,2017,11,24,12,13,53
11/24/2017,2017,11,24,13,11,46
11/24/2017,2017,11,24,14,9,38
11/24/2017,2017,11,24,15,15,57
11/24/2017,2017,11,24,16,19,66
11/24/2017,2017,11,24,17,22,72
11/24/2017,2017,11,24,18,34,97
11/24/2017,2017,11,24,19,38,107
11/24/2017,2017,11,24,20,41,115
11/24/2017,2017,11,24,21,48,132
11/24/2017,2017,11,24,22,53,144
11/24/2017,2017,11,24,23,59,153
11/25/2017,2017,11,25,0,57,152
11/25/2017,2017,11,25,1,53,144
11/25/2017,2017,11,25,2,51,139
11/25/2017,2017,11,25,3,56,151
11/25/2017,2017,11,25,4,58,152
